cats	Index	Forms	Notes_id	Dutch	English	Indonesian	v1894	v1904/1911	v1931	Swadesh	Swadesh_orig	remark	nt_form	nt_eng	nt_idn	nt_pos	nt_comment	nt_pc	Concepticon_Gloss	Concepticon_ID	concept_url
the Nias 1911 list	196	socho	NA	wond	wound	luka	177	181	163	FALSE									WOUND	1109	https://concepticon.clld.org/parameters/1109
the Nias 1911 list	196	si bôtô	NA	wond	wound	luka	177	181	163	FALSE									WOUND	1109	https://concepticon.clld.org/parameters/1109
the Nias 1911 list	197	faosa	NA	zweer	an infected wound	luka bernanah	178	182	-	FALSE									INFECTED	548	https://concepticon.clld.org/parameters/548
the Nias 1911 list	198	tandra	NA	litteken	scar	bekas luka	179	183	164	FALSE									SCAR	497	https://concepticon.clld.org/parameters/497
the Nias 1911 list	199	môfôchô	NA	ziek	ill	sakit	730	748	165	FALSE									SICK	1847	https://concepticon.clld.org/parameters/1847
the Nias 1911 list	200	mofôchô	NA	ziek zijn	to be ill	merasa sakit	175	180	-	FALSE									SICK	1847	https://concepticon.clld.org/parameters/1847
the Nias 1911 list	200	achômô	NA	ziek zijn	to be ill	merasa sakit	175	180	-	FALSE									SICK	1847	https://concepticon.clld.org/parameters/1847
the Nias 1911 list	202	abe'e	NA	gezond	healthy	sehat	731	749	167	FALSE									HEALTHY	1364	https://concepticon.clld.org/parameters/1364
the Nias 1911 list	202	lô fôchô	NA	gezond	healthy	sehat	731	749	167	FALSE									HEALTHY	1364	https://concepticon.clld.org/parameters/1364
the Nias 1911 list	203	faosa manoe	NA	steenpuist	boil	bisul	180	184	168	FALSE									BOIL (OF SKIN)	793	https://concepticon.clld.org/parameters/793
the Nias 1911 list	205	fa'aoechoe	NA	koorts	fever	demam (k.b.)	181	185	-	FALSE									FEVER	1534	https://concepticon.clld.org/parameters/1534
the Nias 1911 list	205	fa'achômô	NA	koorts	fever	demam (k.b.)	181	185	-	FALSE									FEVER	1534	https://concepticon.clld.org/parameters/1534
the Nias 1911 list	207	fa'afôchô daloe	NA	buikpijn	stomach ache	sakit perut	182	186	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	209	fa'omboejoe daloe	NA	buikloop	diarrhoea	menceret (k.b.)	183	187	-	FALSE									DIARRHEA	1177	https://concepticon.clld.org/parameters/1177
the Nias 1911 list	210	bahi	NA	pokken	small pox	cacar	184	188	172	FALSE									SMALLPOX	1054	https://concepticon.clld.org/parameters/1054
the Nias 1911 list	211	sowoeloe zoechoe	NA	mazelen	measles	campak	185	189	-	FALSE									MEASLES	3389	https://concepticon.clld.org/parameters/3389
the Nias 1911 list	214	lawoeanô	NA	uitslag	eruption (of rash)	ruam	186	190	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	214	gigimô	NA	uitslag	eruption (of rash)	ruam	186	190	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	219	fa'afôchô hôgô	NA	hoofdpijn	headache	sakit kepala, pusing	187	191	-	FALSE									HEADACHE	3625	https://concepticon.clld.org/parameters/3625
the Nias 1911 list	220	fehoeloehoeloe	NA	rheumatiek	rheumatism	sengal, encok	188	192	179	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	220	oeloe	NA	rheumatiek	rheumatism	sengal, encok	188	192	179	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	223	maniri	NA	slapen van de ledematen, slaap (mierenkriewel)	gone to sleep (limbs)	kesemutan	191	195	181	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	224	fa'oe'oe	NA	kramp	cramp	kejang	190	194	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	224	fa'akandro	NA	kramp	cramp	kejang	190	194	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	225	omboejoemboejoe	NA	verlamd	paralysed	lumpuh	192	196	182	FALSE									DISABLED PERSON	3621	https://concepticon.clld.org/parameters/3621
the Nias 1911 list	225	mate	NA	verlamd	paralysed	lumpuh	192	196	182	FALSE									DISABLED PERSON	3621	https://concepticon.clld.org/parameters/3621
the Nias 1911 list	227	lô hede	NA	stom	mute	bisu	193	197	184	FALSE									MUTE PERSON	2320	https://concepticon.clld.org/parameters/2320
the Nias 1911 list	227	ababao	NA	stom	mute	bisu	193	197	184	FALSE									MUTE PERSON	2320	https://concepticon.clld.org/parameters/2320
the Nias 1911 list	228	afiso	NA	doof	deaf	tuli	194	198	185	FALSE									DEAF PERSON	458	https://concepticon.clld.org/parameters/458
the Nias 1911 list	229	ao'a	NA	blind	blind	buta	195	199	186	FALSE									BLIND	1653	https://concepticon.clld.org/parameters/1653
the Nias 1911 list	231	alege	NA	scheel	squinting	juling	196	200	188	FALSE									SQUINT-EYED	87	https://concepticon.clld.org/parameters/87
the Nias 1911 list	232	abe'e	NA	genezen	cured	sembuh	197	201	189	FALSE									CURE	499	https://concepticon.clld.org/parameters/499
the Nias 1911 list	232	dôhô wôchô	NA	genezen	cured	sembuh	197	201	189	FALSE									CURE	499	https://concepticon.clld.org/parameters/499
the Nias 1911 list	234	daloedaloe nifahede	NA	geneesmiddel (met toverkracht)	medicine (with magic power)	obat (dari dukun)	199	202	-	FALSE									MAGIC	392	https://concepticon.clld.org/parameters/392
the Nias 1911 list	236	niha	NA	mens (in de zin van mensdom)	man, mankind	manusia	1	1	-	FALSE									PERSON	683	https://concepticon.clld.org/parameters/683
the Nias 1911 list	236	niha goeli danô	NA	mens (in de zin van mensdom)	man, mankind	manusia	1	1	-	FALSE									PERSON	683	https://concepticon.clld.org/parameters/683
the Nias 1911 list	237	niha	NA	mens (in de zin van de mensen werden gedood)	people	orang	2	2	-	FALSE									PEOPLE	789	https://concepticon.clld.org/parameters/789
the Nias 1911 list	238	niha	NA	mens (in de zin van de mensen v. het gebergte zijn onze vijanden)	people	orang	3	3	-	FALSE									PEOPLE	789	https://concepticon.clld.org/parameters/789
the Nias 1911 list	239	tôi	NA	naam	name	nama	113	114	192	TRUE									NAME	1405	https://concepticon.clld.org/parameters/1405
the Nias 1911 list	240	amalata dôi	NA	bijnaam	nickname	julukan	114	115	-	FALSE									NAME	1405	https://concepticon.clld.org/parameters/1405
the Nias 1911 list	240	famalala dôi	NA	bijnaam	nickname	julukan	114	115	-	FALSE									NAME	1405	https://concepticon.clld.org/parameters/1405
the Nias 1911 list	241	ira matoea	NA	man	man	orang laki-laki	75	77	193	TRUE									MALE PERSON	2106	https://concepticon.clld.org/parameters/2106
the Nias 1911 list	241	si matoea	NA	man	man	orang laki-laki	75	77	193	TRUE									MALE PERSON	2106	https://concepticon.clld.org/parameters/2106
the Nias 1911 list	242	ira alawe	NA	vrouw	woman	orang perempuan	76	78	194	TRUE									WOMAN	962	https://concepticon.clld.org/parameters/962
the Nias 1911 list	242	si alawe	NA	vrouw	woman	orang perempuan	76	78	194	TRUE									WOMAN	962	https://concepticon.clld.org/parameters/962
the Nias 1911 list	243	matoea	NA	mannelijk (v.d. mens)	male (human)	laki-laki	110	111	195	FALSE									MALE (OF PERSON)	2261	https://concepticon.clld.org/parameters/2261
the Nias 1911 list	243	ira matoea	NA	mannelijk (v.d. mens)	male (human)	laki-laki	110	111	195	FALSE									MALE (OF PERSON)	2261	https://concepticon.clld.org/parameters/2261
the Nias 1911 list	244	si matoea	NA	mannelijk (v.d.dieren)	male (animal)	jantan	110	111	195	FALSE									MALE (OF ANIMAL)	2263	https://concepticon.clld.org/parameters/2263
the Nias 1911 list	243/244	si matoea	NA	mannelijk <unsp.>	male	pria	110	111	195	FALSE									MALE	1553	https://concepticon.clld.org/parameters/1553
the Nias 1911 list	245	alawe	NA	vrouwelijk (v.d.mens)	female (human)	perempuan	112	113	196	FALSE									FEMALE (OF PERSON)	2260	https://concepticon.clld.org/parameters/2260
the Nias 1911 list	246	si alawe	NA	vrouwelijk (v.d. dieren)	female (animal)	betina	112	113	196	FALSE									FEMALE (OF ANIMAL)	2262	https://concepticon.clld.org/parameters/2262
the Nias 1911 list	245/246	si alawe	NA	vrouwelijk <unsp.>	female	perempuan	112	113	196	FALSE									FEMALE	1551	https://concepticon.clld.org/parameters/1551
the Nias 1911 list	248/249	ono alawe	NA	maagd, maagdom <unsp.>			77	79	-	FALSE									NA	NA	NA
the Nias 1911 list	248/249	fa'aona'alawe	NA	maagd, maagdom <unsp.>			77	79	-	FALSE									NA	NA	NA
the Nias 1911 list	250	ono matoea	NA	jongen	boy, lad	anak laki-laki	78	80	-	FALSE									BOY OR SON	2391	https://concepticon.clld.org/parameters/2391
the Nias 1911 list	252	one alawe	NA	meisje	girl	gadis	79	81	-	FALSE									GIRL	1646	https://concepticon.clld.org/parameters/1646
the Nias 1911 list	255	ama	NA	vader	father	ayah	80	82	201	TRUE									FATHER	1217	https://concepticon.clld.org/parameters/1217
the Nias 1911 list	256	ina	NA	moeder	mother	ibu	81	83	202	TRUE									MOTHER	1216	https://concepticon.clld.org/parameters/1216
the Nias 1911 list	257/258	alawe	15	kind <unsp.>	child	anak	82	84	203	TRUE			alawe						CHILD	2099	https://concepticon.clld.org/parameters/2099
the Nias 1911 list	257/258	ira alawe	15	kind <unsp.>	child	anak	82	84	203	TRUE			ira alawe						CHILD	2099	https://concepticon.clld.org/parameters/2099
the Nias 1911 list	257/258	donga	15	kind <unsp.>	child	anak	82	84	203	TRUE			donga						CHILD	2099	https://concepticon.clld.org/parameters/2099
the Nias 1911 list	257/258	fo'omo	15	kind <unsp.>	child	anak	82	84	203	TRUE			fo'omo						CHILD	2099	https://concepticon.clld.org/parameters/2099
the Nias 1911 list	261	one matoea	NA	zoon	son	anak laki-laki	83	85	-	FALSE									SON	1620	https://concepticon.clld.org/parameters/1620
the Nias 1911 list	262	one alawe	NA	dochter	daughter	anak perempuan	84	86	-	FALSE									DAUGHTER	1357	https://concepticon.clld.org/parameters/1357
the Nias 1911 list	263	toea	NA	grootvader	grandfather	nenek laki-laki (kakek)	85	87	207	FALSE									GRANDFATHER	1383	https://concepticon.clld.org/parameters/1383
the Nias 1911 list	264	awe	NA	grootmoeder	grandmother	nenek perempuan (nenek)	89	90	208	FALSE									GRANDMOTHER	1496	https://concepticon.clld.org/parameters/1496
the Nias 1911 list	264	ina si bihasa	NA	grootmoeder	grandmother	nenek perempuan (nenek)	89	90	208	FALSE									GRANDMOTHER	1496	https://concepticon.clld.org/parameters/1496
the Nias 1911 list	266	satoea	NA	overgrootouders	great-grandparents	moyang	86	88	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	266	oewoe	NA	overgrootouders	great-grandparents	moyang	86	88	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	267	toea	NA	voorouders	ancestors	leluhur, nenek moyang	88	89	-	FALSE									ANCESTORS	1669	https://concepticon.clld.org/parameters/1669
the Nias 1911 list	267	satoea	NA	voorouders	ancestors	leluhur, nenek moyang	88	89	-	FALSE									ANCESTORS	1669	https://concepticon.clld.org/parameters/1669
the Nias 1911 list	268	talifoesô	NA	broeder	brother	saudara laki-laki	90	91	-	TRUE									BROTHER	1262	https://concepticon.clld.org/parameters/1262
the Nias 1911 list	268	iwa	NA	broeder	brother	saudara laki-laki	90	91	-	TRUE									BROTHER	1262	https://concepticon.clld.org/parameters/1262
the Nias 1911 list	269	talifoesô alawe	NA	zuster	sister	saudara perempuan	91	92	-	TRUE									SISTER	1263	https://concepticon.clld.org/parameters/1263
the Nias 1911 list	270/271	ka'a	NA	oudere broeder, zuster <unsp.>			92	93	209	TRUE	older brother/sister								NA	NA	NA
the Nias 1911 list	272/273	si achi	NA	jongere broeder, zuster <unsp.>			93	94	210	TRUE	younger brother/sister								NA	NA	NA
the Nias 1911 list	272/273	achi	NA	jongere broeder, zuster <unsp.>			93	94	210	TRUE	younger brother/sister								NA	NA	NA
the Nias 1911 list	274	ma'oewoe	NA	kleinkind	grandchild	cucu	94	95	211	FALSE									GRANDCHILD	1617	https://concepticon.clld.org/parameters/1617
the Nias 1911 list	275/276	ama	NA	oom <unsp.>	uncle	paman	95	96	212	FALSE									UNCLE	1327	https://concepticon.clld.org/parameters/1327
the Nias 1911 list	275/276	sibaja	NA	oom <unsp.>	uncle	paman	95	96	212	FALSE									UNCLE	1327	https://concepticon.clld.org/parameters/1327
the Nias 1911 list	277-280	ama sia'a	16	oom <unsp.>			96	97	-	FALSE			ama sia'a						NA	NA	NA
the Nias 1911 list	277-280	a si achi	16	oom <unsp.>			96	97	-	FALSE			a si achi						NA	NA	NA
the Nias 1911 list	277-280	sibaja sia'a	16	oom <unsp.>			96	97	-	FALSE			sibaja sia'a						NA	NA	NA
the Nias 1911 list	277-280	sibaja si achi	16	oom <unsp.>			96	97	-	FALSE			sibaja si achi						NA	NA	NA
the Nias 1911 list	281-286	ina	17	tante <unsp.>			97	98	-	FALSE			ina				but “ama taloe” and “ina taloe” ‘uncle and aunt, there between children <?>’		NA	NA	NA
the Nias 1911 list	281-286	ina sia'a	17	tante <unsp.>			97	98	-	FALSE			ina sia'a				but “ama taloe” and “ina taloe” ‘uncle and aunt, there between children <?>’		NA	NA	NA
the Nias 1911 list	281-286	a si achi	17	tante <unsp.>			97	98	-	FALSE			a si achi				but “ama taloe” and “ina taloe” ‘uncle and aunt, there between children <?>’		NA	NA	NA
the Nias 1911 list	287	ono	NA	neef <BoS>	nephew BoS	kemenakan (laki-laki) BoS	98	99	-	FALSE									NEPHEW	1063	https://concepticon.clld.org/parameters/1063
the Nias 1911 list	287	tana nono	NA	neef <BoS>	nephew BoS	kemenakan (laki-laki) BoS	98	99	-	FALSE									NEPHEW	1063	https://concepticon.clld.org/parameters/1063
the Nias 1911 list	288	ono	NA	neef <ByS>	nephew ByS	kemenakan (laki-laki) ByS	98	99	-	FALSE									NEPHEW	1063	https://concepticon.clld.org/parameters/1063
the Nias 1911 list	288	tana nono	NA	neef <ByS>	nephew ByS	kemenakan (laki-laki) ByS	98	99	-	FALSE									NEPHEW	1063	https://concepticon.clld.org/parameters/1063
the Nias 1911 list	289	ono mbene'ô	NA	neef <ZoS>	nephew ZoS	kemenakan laki-laki ZoS	98	99	-	FALSE									NEPHEW	1063	https://concepticon.clld.org/parameters/1063
the Nias 1911 list	289	fadono	NA	neef <ZoS>	nephew ZoS	kemenakan laki-laki ZoS	98	99	-	FALSE									NEPHEW	1063	https://concepticon.clld.org/parameters/1063
the Nias 1911 list	290	ono mbene'ô	NA	neef <ZyS>	nephew ZyS	kemenakan laki-laki ZyS	98	99	-	FALSE									NEPHEW	1063	https://concepticon.clld.org/parameters/1063
the Nias 1911 list	290	fadono	NA	neef <ZyS>	nephew ZyS	kemenakan laki-laki ZyS	98	99	-	FALSE									NEPHEW	1063	https://concepticon.clld.org/parameters/1063
the Nias 1911 list	291-294	talifoesô alawe	NA	nicht <unsp.>			99	100	215	FALSE									NA	NA	NA
the Nias 1911 list	295	talifoeso	18	neef <FB/FZS, MB/MZS>	cousin FB/FZS MB/MZS	saudara sepupu laki-laki FB/FZS, MB/MZS	98	99	214	FALSE			talifoeso	brother’s son					MALE COUSIN	3822	https://concepticon.clld.org/parameters/3822
the Nias 1911 list	295	iwa	18	neef <FB/FZS, MB/MZS>	cousin FB/FZS MB/MZS	saudara sepupu laki-laki FB/FZS, MB/MZS	98	99	214	FALSE			iwa	brother’s son					MALE COUSIN	3822	https://concepticon.clld.org/parameters/3822
the Nias 1911 list	295	sibaja	18	neef <FB/FZS, MB/MZS>	cousin FB/FZS MB/MZS	saudara sepupu laki-laki FB/FZS, MB/MZS	98	99	214	FALSE			sibaja	sister’s son					MALE COUSIN	3822	https://concepticon.clld.org/parameters/3822
the Nias 1911 list	296	ono mbene'o	NA	nicht <FB/FZD, MB/FZD>	cousin FB/FZD MB/MZD	saudara sepupu perempuan FB/FZD, MB/MZD	98	99	214	FALSE									FEMALE COUSIN	3823	https://concepticon.clld.org/parameters/3823
the Nias 1911 list	297/298	matoea	19	schoonouders wederzijdse ouders der gehuwden <unsp.>			-	100a	-	FALSE			matoea	wife’s parents					NA	NA	NA
the Nias 1911 list	297/298	ama en ina	19	schoonouders wederzijdse ouders der gehuwden <unsp.>			-	100a	-	FALSE			ama en ina	husband’s parents					NA	NA	NA
the Nias 1911 list	299	oemônô	NA	schoonzoon	son-in-law	menantu laki-laki	100	101	-	FALSE									SON-IN-LAW	1056	https://concepticon.clld.org/parameters/1056
the Nias 1911 list	300	oemônô	NA	schoondochter	daughter-in-law	menantu perempuan	101	102	-	FALSE									DAUGHTER-IN-LAW	1057	https://concepticon.clld.org/parameters/1057
the Nias 1911 list	302/303	one fôna	NA	stiefzoon, stiefdochter <unsp.>			102	103	-	FALSE									NA	NA	NA
the Nias 1911 list	304	ama si achi	NA	stiefouders	stepparents	ayah dan ibu tiri	103	104	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	304	ina si achi	NA	stiefouders	stepparents	ayah dan ibu tiri	103	104	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	305	ono nisooe	NA	aangenomen kind	adopted child	anak pungut ; anak angkat	104	105	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	306-309	la'o	NA	zwager <unsp.>			105	106	219	FALSE									NA	NA	NA
the Nias 1911 list	310/314	la'o	NA	schoonbroer, schoonzuster <unsp.>			106	107	-	FALSE									NA	NA	NA
the Nias 1911 list	315	fatalifoeso	20	verwant	related	keluarga	107	108	221	FALSE			fatalifoeso						FAMILY	194	https://concepticon.clld.org/parameters/194
the Nias 1911 list	315	fa'iwa	20	verwant	related	keluarga	107	108	221	FALSE			fa'iwa						FAMILY	194	https://concepticon.clld.org/parameters/194
the Nias 1911 list	315	sahato	20	verwant	related	keluarga	107	108	221	FALSE			sahato						FAMILY	194	https://concepticon.clld.org/parameters/194
the Nias 1911 list	316	nika bô'ô	NA	niet verwant	unrelated	bukan keluarga	108	109	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	317	donga	NA	man (echtgenoot)	husband	suami	109	110	222	TRUE									HUSBAND	1200	https://concepticon.clld.org/parameters/1200
the Nias 1911 list	317	fo'omo	NA	man (echtgenoot)	husband	suami	109	110	222	TRUE									HUSBAND	1200	https://concepticon.clld.org/parameters/1200
the Nias 1911 list	318	donga	NA	vrouw (echtgenote)	wife	istri	111	112	223	TRUE									WIFE	1199	https://concepticon.clld.org/parameters/1199
the Nias 1911 list	318	fo'omo	NA	vrouw (echtgenote)	wife	istri	111	112	223	TRUE									WIFE	1199	https://concepticon.clld.org/parameters/1199
the Nias 1911 list	320	awô	NA	metgezel, vriend	comrade, friend	sekutu, teman	-	577	-	FALSE									FRIEND	1325	https://concepticon.clld.org/parameters/1325
the Nias 1911 list	320	bela	NA	metgezel, vriend	comrade, friend	sekutu, teman	-	577	-	FALSE									FRIEND	1325	https://concepticon.clld.org/parameters/1325
the Nias 1911 list	324	tome	NA	gast, vreemdeling	guest, stranger	tamu, orang asing	-	689	-	FALSE									GUEST OR STRANGER	2908	https://concepticon.clld.org/parameters/2908
the Nias 1911 list	324	dawa	NA	gast, vreemdeling	guest, stranger	tamu, orang asing	-	689	-	FALSE									GUEST OR STRANGER	2908	https://concepticon.clld.org/parameters/2908
the Nias 1911 list	326	banoea	21	land (staat)	country	negara	585	597	-	FALSE			banoea						COUNTRY	1300	https://concepticon.clld.org/parameters/1300
the Nias 1911 list	326	ori	21	land (staat)	country	negara	585	597	-	FALSE			ori						COUNTRY	1300	https://concepticon.clld.org/parameters/1300
the Nias 1911 list	326	tano	21	land (staat)	country	negara	585	597	-	FALSE			tano						COUNTRY	1300	https://concepticon.clld.org/parameters/1300
